City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Kalmunai,LK,2020-12-20 05:28:37,7.42,81.82,80.74,82,71,17.47
305,Tripoli,LY,2020-12-20 05:29:44,32.88,13.19,60.57,61,0,13.85
306,Provideniya,RU,2020-12-20 05:25:39,64.38,-173.3,1.45,88,99,12.46
307,Faanui,PF,2020-12-20 05:27:06,-16.48,-151.75,80.53,73,93,7.92
308,Korla,CN,2020-12-20 05:29:01,41.76,86.15,23.7,87,13,7.85
309,Fort Nelson,CA,2020-12-20 05:27:28,58.81,-122.7,-7.6,69,90,5.82
310,Saint George,US,2020-12-20 05:25:26,37.1,-113.58,37.4,40,1,1.48
311,Montepuez,MZ,2020-12-20 05:32:23,-13.13,39.0,80.67,65,99,4.56
312,Trinidad,BO,2020-12-20 05:32:24,-14.83,-64.9,78.1,71,74,3.53
313,Ostrovnoy,RU,2020-12-20 05:26:17,68.05,39.51,20.17,95,95,3.78
314,Tecoanapa,MX,2020-12-20 05:28:58,16.52,-98.75,76.06,82,69,5.28
315,Thinadhoo,MV,2020-12-20 05:24:27,0.53,72.93,82.62,69,52,3.33
316,San Patricio,US,2020-12-20 05:25:14,28.02,-97.52,59.0,93,20,9.17
317,Usinsk,RU,2020-12-20 05:26:06,65.99,57.53,14.95,96,100,18.48
318,Zyryanka,RU,2020-12-20 05:30:18,65.75,150.85,-27.17,86,98,0.69
319,Oyama,JP,2020-12-20 05:32:25,36.3,139.8,48.2,21,20,12.75
320,Sinjar,IQ,2020-12-20 05:30:23,36.32,41.88,48.67,59,0,1.14
321,Strezhevoy,RU,2020-12-20 05:27:20,60.73,77.59,-9.4,83,20,6.71
322,Cap Malheureux,MU,2020-12-20 05:32:27,-19.98,57.61,82.99,71,0,10.0
323,Nazarovo,RU,2020-12-20 05:32:27,56.01,90.39,15.71,96,100,1.5
324,Saskylakh,RU,2020-12-20 05:26:49,71.92,114.08,-37.88,80,68,6.08
325,Ascension,US,2020-12-20 05:32:27,30.22,-90.9,59.0,93,75,9.17
326,Geraldton,AU,2020-12-20 05:25:06,-28.77,114.6,82.4,48,0,24.16
327,Hami,CN,2020-12-20 05:32:28,42.8,93.45,27.7,79,0,3.8
328,Coihaique,CL,2020-12-20 05:26:20,-45.58,-72.07,50.0,71,20,4.7
329,Presidencia Roque Saenz Pena,AR,2020-12-20 05:28:02,-26.79,-60.44,72.0,76,54,5.01
330,Chifeng,CN,2020-12-20 05:32:29,42.27,118.96,16.93,89,0,7.56
331,Northam,GB,2020-12-20 05:32:29,51.03,-4.22,46.0,90,35,15.84
332,Leiyang,CN,2020-12-20 05:32:29,26.4,112.86,49.64,50,0,8.21
333,Sibolga,ID,2020-12-20 05:28:24,1.74,98.78,86.49,59,99,5.41
334,Faya,SA,2020-12-20 05:26:01,18.39,42.45,55.4,81,0,2.44
335,Enugu,NG,2020-12-20 05:32:30,6.44,7.49,77.0,88,20,2.89
336,Umm Bab,QA,2020-12-20 05:32:30,25.21,50.81,64.4,72,20,9.17
337,Grosseto,IT,2020-12-20 05:32:30,42.83,11.25,42.8,87,0,5.82
338,Riviere-Au-Renard,CA,2020-12-20 05:32:30,49.0,-64.4,12.2,92,5,2.24
339,Syamzha,RU,2020-12-20 05:32:31,60.02,41.06,14.23,96,93,7.29
340,Innisfail,AU,2020-12-20 05:28:13,-17.53,146.03,90.0,40,58,3.0
341,Evensk,RU,2020-12-20 05:28:14,61.95,159.23,-1.53,83,80,15.61
342,Sobolevo,RU,2020-12-20 05:32:31,54.43,31.9,34.11,98,99,5.84
343,Nuuk,GL,2020-12-20 05:28:43,64.18,-51.72,17.6,67,10,4.7
344,Kushmurun,KZ,2020-12-20 05:26:00,52.45,64.63,-6.0,89,76,12.57
345,Axim,GH,2020-12-20 05:27:18,4.87,-2.24,78.01,86,1,5.93
346,Khatanga,RU,2020-12-20 05:25:54,71.97,102.5,-26.68,86,90,4.92
347,Osorno,CL,2020-12-20 05:32:33,-40.57,-73.15,44.6,100,0,1.25
348,Baiyin,CN,2020-12-20 05:32:33,36.56,104.21,28.4,36,0,4.47
349,Byron Bay,AU,2020-12-20 05:25:03,-28.65,153.62,89.01,66,22,17.22
350,Salinopolis,BR,2020-12-20 05:32:34,-0.61,-47.36,79.23,79,100,9.48
351,Eureka,US,2020-12-20 05:25:37,40.8,-124.16,55.0,95,89,3.98
352,Tuatapere,NZ,2020-12-20 05:26:53,-46.13,167.68,57.99,73,76,7.0
353,Te Anau,NZ,2020-12-20 05:26:11,-45.42,167.72,61.68,63,98,3.76
354,Botou,CN,2020-12-20 05:32:35,38.07,116.57,37.89,60,0,2.13
355,Ouro Preto Do Oeste,BR,2020-12-20 05:32:36,-10.75,-62.22,73.18,95,100,4.41
356,Shache,CN,2020-12-20 05:27:30,38.42,77.24,19.81,88,36,1.7
357,Kendari,ID,2020-12-20 05:32:36,-3.94,122.5,84.74,68,100,2.39
358,Nanzhang,CN,2020-12-20 05:32:36,31.78,111.84,50.13,45,24,5.88
359,Odweyne,SO,2020-12-20 05:32:37,9.41,45.06,74.07,59,80,6.8
360,Viedma,AR,2020-12-20 05:30:26,-40.81,-63.0,50.0,82,91,9.31
361,Tezu,IN,2020-12-20 05:32:38,27.92,96.17,75.24,21,0,3.36
362,Mitu,CO,2020-12-20 05:32:38,1.2,-70.17,73.02,98,99,2.08
363,Lata,PT,2020-12-20 05:32:38,40.16,-8.33,48.0,92,65,2.75
364,Loiza,PR,2020-12-20 05:31:54,18.43,-65.88,75.2,94,40,11.48
365,Krasnotorka,UA,2020-12-20 05:32:39,48.68,37.53,28.81,98,89,5.46
366,Saint Anthony,US,2020-12-20 05:32:39,45.02,-93.22,21.2,92,40,12.75
367,Mattru,SL,2020-12-20 05:32:39,7.62,-11.83,73.08,97,0,1.81
368,Mount Isa,AU,2020-12-20 05:26:53,-20.73,139.5,96.8,34,40,6.93
369,Eenhana,NA,2020-12-20 05:32:40,-17.47,16.33,75.31,38,100,5.14
370,Cocobeach,GA,2020-12-20 05:32:40,1.0,9.58,78.8,94,20,1.12
371,High Level,CA,2020-12-20 05:25:07,58.52,-117.14,-9.4,76,90,5.82
372,Tigil,RU,2020-12-20 05:26:05,57.8,158.67,1.04,94,72,1.45
373,Balikpapan,ID,2020-12-20 05:32:41,-1.27,116.83,86.0,84,40,4.7
374,Maniitsoq,GL,2020-12-20 05:32:42,65.42,-52.9,16.74,82,17,8.52
375,Kasongo-Lunda,CD,2020-12-20 05:32:42,-6.47,16.82,69.62,94,100,1.32
376,Arkhara,RU,2020-12-20 05:32:42,49.42,130.08,-3.86,87,9,1.7
377,Tonekabon,IR,2020-12-20 05:32:43,36.82,50.87,50.0,81,75,4.7
378,Jacareacanga,BR,2020-12-20 05:32:43,-6.22,-57.75,73.53,92,100,1.21
379,Wuwei,CN,2020-12-20 05:32:43,37.93,102.64,30.2,76,0,2.98
380,Salekhard,RU,2020-12-20 05:32:43,66.53,66.6,4.87,92,100,6.73
381,Bereda,ES,2020-12-20 05:32:44,43.27,-7.54,45.0,100,99,3.0
382,Kloulklubed,PW,2020-12-20 05:25:43,7.04,134.26,86.0,66,75,13.87
383,Weimar,DE,2020-12-20 05:32:44,50.98,11.32,37.99,78,69,5.23
384,Labuhan,ID,2020-12-20 05:27:04,-6.88,112.21,86.41,64,62,5.82
385,Palu,ID,2020-12-20 05:29:21,-0.89,119.87,88.21,51,100,6.13
386,Port-Gentil,GA,2020-12-20 05:32:45,-0.72,8.78,77.0,94,40,4.7
387,Warrnambool,AU,2020-12-20 05:32:45,-38.38,142.48,66.0,59,0,1.01
388,Port Arthur,CN,2020-12-20 05:32:45,38.8,121.27,39.2,38,40,6.71
389,Berasia,IN,2020-12-20 05:32:45,23.63,77.43,68.0,30,34,8.05
390,Sistranda,NO,2020-12-20 05:25:57,63.73,8.83,46.4,65,0,12.75
391,Karasjok,NO,2020-12-20 05:32:46,69.47,25.51,23.0,85,100,44.96
392,Ambovombe,MG,2020-12-20 05:32:46,-25.17,46.08,87.66,47,0,4.25
393,De Panne,BE,2020-12-20 05:32:47,51.08,2.59,46.4,93,100,12.75
394,Mukhen,RU,2020-12-20 05:32:47,48.1,136.1,0.99,83,61,11.07
395,Lujan,AR,2020-12-20 05:30:05,-34.57,-59.1,59.0,75,0,3.0
396,Terrace,CA,2020-12-20 05:32:48,54.52,-128.6,32.0,87,90,8.05
397,Paisley,GB,2020-12-20 05:32:48,55.83,-4.43,45.0,87,75,16.11
398,Broome,US,2020-12-20 05:30:22,42.25,-75.83,24.01,85,90,4.7
399,Trebinje,BA,2020-12-20 05:32:48,42.71,18.34,50.0,66,0,5.82
400,Bowen,AU,2020-12-20 05:32:49,-20.02,148.23,91.4,46,6,12.75
401,Winneba,GH,2020-12-20 05:32:49,5.35,-0.62,78.8,94,20,6.93
402,Leh,IN,2020-12-20 05:29:44,34.17,77.58,13.35,62,69,1.86
403,Sorong,ID,2020-12-20 05:28:54,-0.88,131.25,83.98,77,100,11.48
404,Tacna,PE,2020-12-20 05:32:50,-18.01,-70.25,68.0,72,60,5.82
405,Kang,BW,2020-12-20 05:32:50,-23.68,22.79,70.99,74,99,13.82
406,Buraydah,SA,2020-12-20 05:29:04,26.33,43.98,53.6,93,75,6.93
407,Watertown,US,2020-12-20 05:28:54,42.37,-71.18,27.0,68,90,6.93
408,Crib Point,AU,2020-12-20 05:32:51,-38.35,145.2,63.0,58,4,11.97
409,Omboue,GA,2020-12-20 05:26:10,-1.57,9.26,73.51,92,74,3.27
410,Baykit,RU,2020-12-20 05:32:51,61.67,96.37,-17.28,83,72,2.86
411,Ponta Delgada,PT,2020-12-20 05:27:49,37.73,-25.67,62.6,100,75,16.11
412,Vila Velha,BR,2020-12-20 05:22:51,-20.33,-40.29,78.8,83,75,6.93
413,Estepa,ES,2020-12-20 05:32:52,37.29,-4.88,54.0,100,75,4.7
414,Bilma,NE,2020-12-20 05:27:53,18.69,12.92,57.96,35,3,3.58
415,Shelburne,CA,2020-12-20 05:32:53,44.08,-80.2,34.0,97,100,8.81
416,Papetoai,PF,2020-12-20 05:32:53,-17.5,-149.87,80.6,69,75,5.82
417,Kochi,IN,2020-12-20 05:32:53,9.94,76.26,86.0,55,20,6.93
418,Valdosta,US,2020-12-20 05:30:32,30.83,-83.28,51.8,81,75,4.7
419,Babai,IN,2020-12-20 05:32:54,22.7,77.93,71.74,22,100,9.35
420,West Richland,US,2020-12-20 05:32:54,46.3,-119.36,55.4,50,90,19.46
421,Velikiy Ustyug,RU,2020-12-20 05:32:54,60.76,46.31,13.75,95,98,8.5
422,Kutum,SD,2020-12-20 05:26:21,14.2,24.67,49.59,50,47,4.47
423,Brignais,FR,2020-12-20 05:32:55,45.67,4.75,50.0,93,100,9.17
424,Cecina,IT,2020-12-20 05:32:55,43.31,10.52,54.0,91,73,1.99
425,Diffa,NE,2020-12-20 05:32:55,13.32,12.61,64.35,41,5,8.84
426,Ahuimanu,US,2020-12-20 05:32:56,21.44,-157.84,78.8,78,75,11.41
427,Lively,CA,2020-12-20 05:30:52,46.43,-81.15,33.01,100,90,10.29
428,Balkhash,KZ,2020-12-20 05:24:15,46.84,74.98,21.2,92,75,17.9
429,Borogontsy,RU,2020-12-20 05:26:08,62.67,131.17,-41.04,79,42,5.84
430,Majenang,ID,2020-12-20 05:32:56,-7.3,108.76,85.95,64,80,5.28
431,Floridia,IT,2020-12-20 05:32:57,37.09,15.15,62.01,93,75,12.75
432,Phan Thiet,VN,2020-12-20 05:28:44,10.93,108.1,79.9,68,99,4.16
433,Barillas,GT,2020-12-20 05:32:57,15.8,-91.32,53.2,44,43,3.98
434,Bethel,US,2020-12-20 05:25:14,41.37,-73.41,24.01,91,98,2.28
435,Wawa,NG,2020-12-20 05:32:58,9.9,4.42,68.9,25,19,3.89
436,Maragogi,BR,2020-12-20 05:29:00,-9.01,-35.22,76.17,83,11,8.77
437,Muroto,JP,2020-12-20 05:26:09,33.28,134.15,50.0,34,40,17.22
438,Straumen,NO,2020-12-20 05:32:58,63.87,11.3,48.99,57,0,17.22
439,Kaliganj,BD,2020-12-20 05:32:59,23.41,89.14,73.51,29,10,8.28
440,Acapulco,MX,2020-12-20 05:32:29,16.86,-99.89,76.48,75,66,3.78
441,Amapa,BR,2020-12-20 05:32:59,1.0,-52.0,70.77,98,27,1.86
442,Zhanakorgan,KZ,2020-12-20 05:33:00,43.91,67.25,29.84,95,100,10.31
443,Havelock,US,2020-12-20 05:24:24,34.88,-76.9,39.2,75,1,4.25
444,Deputatskiy,RU,2020-12-20 05:33:00,69.3,139.9,-23.03,89,100,1.83
445,Homer,US,2020-12-20 05:33:00,59.64,-151.55,28.4,85,90,3.36
446,Maraa,BR,2020-12-20 05:33:01,-1.83,-65.37,73.67,98,98,0.63
447,Narsaq,GL,2020-12-20 05:27:29,60.92,-46.05,10.4,60,45,5.82
448,Marang,MY,2020-12-20 05:33:01,5.21,103.21,80.6,83,40,8.05
449,Challans,FR,2020-12-20 05:30:29,46.84,-1.87,48.2,81,75,18.34
450,Chuy,UY,2020-12-20 05:25:44,-33.7,-53.46,60.55,68,0,14.2
451,Pattani,TH,2020-12-20 05:33:02,6.75,100.42,84.0,100,75,4.7
452,Kamogawa,JP,2020-12-20 05:33:02,35.1,140.1,50.0,31,20,13.87
453,Karabash,RU,2020-12-20 05:33:02,55.48,60.22,4.37,81,0,6.29
454,Saint-Joseph,RE,2020-12-20 05:26:47,-21.37,55.62,82.4,69,0,5.82
455,Batticaloa,LK,2020-12-20 05:33:03,7.71,81.69,80.82,80,84,18.77
456,Saint-Ambroise,CA,2020-12-20 05:33:03,48.55,-71.33,19.99,100,100,2.24
457,Upata,VE,2020-12-20 05:33:03,8.01,-62.4,72.0,95,5,1.01
458,Emerald,AU,2020-12-20 05:33:04,-23.53,148.17,100.4,31,40,10.29
459,Kiunga,PG,2020-12-20 05:33:04,-6.12,141.29,87.89,61,100,1.74
460,Itoman,JP,2020-12-20 05:22:19,26.12,127.67,62.6,63,75,13.87
461,Shellbrook,CA,2020-12-20 05:28:53,53.22,-106.4,8.6,84,90,6.93
462,Gunjur,GM,2020-12-20 05:33:05,13.2,-16.73,72.05,38,3,16.58
463,Ende,ID,2020-12-20 05:33:05,-8.84,121.66,85.08,70,100,7.11
464,Mahibadhoo,MV,2020-12-20 05:33:05,3.78,72.97,82.62,73,100,8.75
465,Yushan,CN,2020-12-20 05:33:05,31.38,120.95,52.0,39,20,11.18
466,Quirinopolis,BR,2020-12-20 05:33:06,-18.45,-50.45,75.11,70,100,1.07
467,Kaitangata,NZ,2020-12-20 05:28:45,-46.28,169.85,55.0,79,91,8.01
468,Nagato,JP,2020-12-20 05:33:06,34.38,131.2,48.2,42,75,13.87
469,Angoram,PG,2020-12-20 05:33:07,-4.06,144.07,81.07,92,98,4.36
470,Quatre Cocos,MU,2020-12-20 05:25:10,-20.21,57.76,82.99,78,75,11.41
471,Pucallpa,PE,2020-12-20 05:29:01,-8.38,-74.55,75.47,83,91,2.82
472,San Antonio,US,2020-12-20 05:30:03,29.42,-98.49,48.2,81,1,3.36
473,Palmer,US,2020-12-20 05:26:03,42.16,-72.33,19.99,85,90,2.64
474,Dunedin,NZ,2020-12-20 05:29:33,-45.87,170.5,57.99,69,95,3.83
475,Inhambane,MZ,2020-12-20 05:27:30,-23.86,35.38,77.0,88,40,3.71
476,Margate,GB,2020-12-20 05:33:09,51.38,1.39,48.99,81,100,1.01
477,Abu Samrah,SY,2020-12-20 05:28:52,35.3,37.18,48.76,77,1,2.91
478,Kita,ML,2020-12-20 05:33:09,13.03,-9.49,63.95,29,12,4.63
479,Saint-Francois,FR,2020-12-20 05:25:13,46.42,3.91,46.99,100,90,3.36
480,Taksimo,RU,2020-12-20 05:33:10,56.34,114.88,-3.3,87,97,1.12
481,Raudeberg,NO,2020-12-20 05:33:10,61.99,5.14,46.99,78,40,21.94
482,Kholodnyy,RU,2020-12-20 05:33:10,62.72,147.95,-26.0,83,96,1.74
483,Grants,US,2020-12-20 05:33:10,35.15,-107.85,26.6,68,1,13.87
484,Akdepe,TM,2020-12-20 05:33:11,42.06,59.38,30.2,80,90,2.24
485,Wonthaggi,AU,2020-12-20 05:33:11,-38.6,145.59,73.0,58,22,9.73
486,Hof,DE,2020-12-20 05:33:11,50.32,11.92,33.01,99,33,5.01
487,Opuwo,NA,2020-12-20 05:25:35,-18.06,13.84,67.84,44,81,3.29
488,Katubao,PH,2020-12-20 05:33:11,5.89,124.83,87.8,62,75,5.82
489,Krasnoselkup,RU,2020-12-20 05:25:30,65.7,82.47,-11.31,90,100,10.89
490,San Juan Del Sur,NI,2020-12-20 05:33:12,11.25,-85.87,77.45,81,0,16.64
491,Oktyabrskiy,RU,2020-12-20 05:33:12,54.48,53.47,-0.92,85,74,4.56
492,Solnechnyy,RU,2020-12-20 05:33:12,50.72,136.63,-5.3,85,1,5.12
493,Shimoda,JP,2020-12-20 05:28:25,34.67,138.95,48.2,49,75,8.05
494,Bandarbeyla,SO,2020-12-20 05:29:54,9.49,50.81,76.37,75,57,17.94
495,Yukamenskoye,RU,2020-12-20 05:33:13,57.89,52.24,1.99,89,100,10.85
496,Bubaque,GW,2020-12-20 05:33:13,11.28,-15.83,79.77,57,13,16.69
497,Inirida,CO,2020-12-20 05:33:14,3.87,-67.92,72.23,97,13,0.94
498,Chapais,CA,2020-12-20 05:29:48,49.78,-74.85,21.2,92,90,8.05
499,Dembi Dolo,ET,2020-12-20 05:33:14,8.53,34.8,69.67,40,1,3.6
500,Port Hardy,CA,2020-12-20 05:25:42,50.7,-127.42,44.6,93,90,2.24
501,Copiapo,CL,2020-12-20 05:33:14,-27.37,-70.33,57.2,87,90,1.12
502,Gedo,ET,2020-12-20 05:33:15,9.02,37.45,61.11,46,0,2.04
503,Sao Filipe,CV,2020-12-20 05:28:18,14.9,-24.5,73.2,68,98,12.08
504,Morondava,MG,2020-12-20 05:29:38,-20.28,44.28,82.85,65,99,1.19
505,Kangaatsiaq,GL,2020-12-20 05:30:40,68.31,-53.46,7.23,91,80,11.25
506,Montecristo,CO,2020-12-20 05:33:16,8.3,-74.47,73.51,89,57,1.23
507,Manokwari,ID,2020-12-20 05:26:22,-0.87,134.08,83.46,75,91,5.68
508,Westerland,DE,2020-12-20 05:33:16,54.91,8.3,46.0,93,94,14.99
509,Taunsa,PK,2020-12-20 05:33:17,30.7,70.65,67.62,24,100,2.86
510,Gallup,US,2020-12-20 05:33:17,35.53,-108.74,21.2,78,1,5.1
511,Pudozh,RU,2020-12-20 05:33:17,61.81,36.53,33.73,97,100,8.77
512,Pervomayskaya,RU,2020-12-20 05:33:17,43.4,45.53,30.2,92,75,4.47
513,Hamilton,US,2020-12-20 05:23:56,39.18,-84.53,39.99,93,90,11.41
514,Zaterechnyy,RU,2020-12-20 05:33:18,44.79,45.21,33.66,88,100,7.81
515,Fort Morgan,US,2020-12-20 05:29:44,40.25,-103.8,35.6,51,90,24.16
516,Pestovo,RU,2020-12-20 05:33:19,58.59,35.8,33.51,97,100,5.59
517,Saint-Jean-De-Luz,FR,2020-12-20 05:33:19,43.39,-1.66,50.0,87,20,5.82
518,Yar-Sale,RU,2020-12-20 05:27:11,66.83,70.83,4.95,94,100,2.62
519,Karlskrona,SE,2020-12-20 05:33:19,56.16,15.59,42.8,100,67,6.93
520,Ternate,ID,2020-12-20 05:33:20,0.8,127.4,84.06,72,100,6.69
521,Rafai,CF,2020-12-20 05:33:20,4.95,23.92,75.02,36,2,0.47
522,Quelimane,MZ,2020-12-20 05:33:20,-17.88,36.89,84.2,83,40,4.7
523,Pangnirtung,CA,2020-12-20 05:25:19,66.15,-65.71,14.77,82,100,16.31
524,Soure,BR,2020-12-20 05:33:21,-0.72,-48.52,80.46,82,80,9.48
525,Visnes,NO,2020-12-20 05:33:21,59.36,5.22,48.99,81,58,19.46
526,Qaqortoq,GL,2020-12-20 05:28:32,60.72,-46.03,10.4,60,51,5.82
527,Williams Lake,CA,2020-12-20 05:30:09,52.14,-122.14,33.8,69,75,18.34
528,Limbang,MY,2020-12-20 05:33:21,4.75,115.0,86.0,70,75,11.41
529,Muromtsevo,RU,2020-12-20 05:33:22,56.37,75.24,-6.14,87,98,5.75
530,Date,JP,2020-12-20 05:33:22,42.47,140.87,24.49,86,74,10.92
531,Aswan,EG,2020-12-20 05:29:54,24.09,32.91,57.25,50,38,8.52
532,Kholtoson,RU,2020-12-20 05:33:22,50.3,103.31,12.07,88,0,3.53
533,Garden City,US,2020-12-20 05:25:32,42.33,-83.33,37.4,93,90,6.93
534,Ishigaki,JP,2020-12-20 05:33:23,24.34,124.16,66.2,72,75,23.04
535,Rio Gallegos,AR,2020-12-20 05:27:28,-51.62,-69.22,50.0,93,90,5.82
536,Popondetta,PG,2020-12-20 05:28:11,-8.75,148.25,89.11,58,61,6.29
537,Borba,BR,2020-12-20 05:33:23,-4.39,-59.59,71.19,97,59,1.36
538,Snasa,NO,2020-12-20 05:33:24,64.25,12.38,36.03,82,92,4.61
539,Laranjeiras Do Sul,BR,2020-12-20 05:33:24,-25.41,-52.42,65.23,100,17,2.77
540,Tromso,NO,2020-12-20 05:26:19,69.65,18.96,33.8,80,75,25.28
541,Gigmoto,PH,2020-12-20 05:33:24,13.78,124.39,79.75,86,100,13.67
542,Farmington,US,2020-12-20 05:32:53,36.73,-108.22,28.99,63,1,8.05
543,Ballina,AU,2020-12-20 05:28:53,-28.87,153.57,89.6,66,40,16.11
544,Konevo,RU,2020-12-20 05:33:25,62.12,39.32,23.0,98,97,6.96
545,Atar,MR,2020-12-20 05:26:05,20.52,-13.05,57.13,37,1,8.63
546,Flin Flon,CA,2020-12-20 05:30:30,54.77,-101.86,-2.69,90,94,9.48
547,Neuquen,AR,2020-12-20 05:29:10,-38.95,-68.06,64.4,42,0,5.82
548,Mushie,CD,2020-12-20 05:33:26,-3.02,16.9,72.14,95,100,2.06
549,Colorado,BR,2020-12-20 05:32:00,-22.84,-51.97,73.06,91,89,6.33
550,Fuerte,PH,2020-12-20 05:33:26,17.54,120.36,79.48,73,100,16.62
551,Ciro Marina,IT,2020-12-20 05:33:27,39.37,17.13,50.0,86,94,1.1
552,Bjornevatn,NO,2020-12-20 05:33:27,69.67,29.98,21.2,85,100,14.99
553,Nandikotkur,IN,2020-12-20 05:33:27,15.87,78.27,81.16,43,25,9.8
554,Cukai,MY,2020-12-20 05:33:27,4.25,103.42,80.6,94,40,4.7
555,Bilibino,RU,2020-12-20 05:26:07,68.05,166.44,-17.27,85,23,4.43
556,Nassau,US,2020-12-20 05:33:28,40.75,-73.58,28.99,73,1,1.57
557,Itarema,BR,2020-12-20 05:26:16,-2.92,-39.92,78.75,76,21,13.24
558,Puerto Escondido,MX,2020-12-20 05:33:28,15.85,-97.07,76.98,74,33,3.71
559,Inverell,AU,2020-12-20 05:33:29,-29.78,151.12,79.0,82,79,1.99
560,Coruripe,BR,2020-12-20 05:33:29,-10.13,-36.18,76.8,79,29,12.53
561,Moree,AU,2020-12-20 05:33:29,-29.47,149.85,89.6,49,40,17.22
562,Huarmey,PE,2020-12-20 05:33:29,-10.07,-78.15,67.87,83,98,7.31
563,San Quintin,MX,2020-12-20 05:26:46,30.48,-115.95,58.39,52,0,4.68
564,La Rioja,ES,2020-12-20 05:33:30,42.25,-2.5,44.6,93,90,5.82
565,Hay River,CA,2020-12-20 05:29:42,60.82,-115.8,-29.2,66,88,1.12
566,Pasni,PK,2020-12-20 05:33:30,25.26,63.47,70.74,45,95,4.21
567,Smithers,CA,2020-12-20 05:33:31,54.78,-127.17,32.0,95,90,2.24
568,Svetlogorsk,BY,2020-12-20 05:29:51,52.63,29.73,30.72,98,44,3.13
569,Pochutla,MX,2020-12-20 05:30:38,15.74,-96.47,73.99,82,31,1.81
570,Tual,ID,2020-12-20 05:33:31,-5.67,132.75,82.4,76,100,11.77
571,Hradek,CZ,2020-12-20 05:33:31,49.71,13.65,32.0,100,76,2.89
572,Oussouye,SN,2020-12-20 05:33:32,12.48,-16.55,68.76,25,0,8.3
573,Mahajanga,MG,2020-12-20 05:33:32,-15.72,46.32,86.0,74,40,2.24
